sim_time,gt_x,gt_y,gt_yaw,vel,gps_lat,gps_lon,gps_alt,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,compass
3452.2790957165416,-24.33678436279297,-57.78571319580078,0.5967289209365845,0.003636019175879841,-0.0005192121296643408,-0.00020972232084359366,2.067981004714966,9574.9150390625,23011.6484375,-817.7410888671875,-4.33199129474815e-05,1.3613890587294009e-05,-2.5970328110247465e-09,1.5812112092971802
3452.3790957180317,-24.33678436279297,-57.78571319580078,0.5967289209365845,0.0017928758481159668,-0.0005192120953826195,-0.00020972232084359366,2.067723274230957,1.8746257410384715e-05,5.234942727838643e-05,9.828437805175781,-3.100022513535805e-05,1.0481265235284809e-05,2.038363366985152e-10,1.5812112092971802
3452.479095719522,-24.33678436279297,-57.78571319580078,0.5967289209365845,0.0006455839240937733,-0.0005192120611008982,-0.00020972228656187243,2.067612648010254,-0.001266602543182671,-0.0024606899823993444,9.821406364440918,-1.3852912161382847e-05,5.4815127441543154e-06,2.093201723063487e-10,1.5812112092971802
3452.579095721012,-24.33678436279297,-57.78571319580078,0.5967289209365845,0.00011751615262594695,-0.0005192120611008982,-0.00020972228656187243,2.0675811767578125,9.360388503409922e-06,2.613913602544926e-05,9.815078735351562,-6.882975412736414e-06,1.7066131476894952e-06,-6.589650353161502e-11,1.5812112092971802
3452.679095722502,-24.33678436279297,-57.78571319580078,0.5967289209365845,6.542383312893238e-05,-0.0005192119925374557,-0.00020972226942101178,2.067582845687866,0.0012771384790539742,0.0024920713622123003,9.810625076293945,-3.155498689011438e-06,1.2150046586612007e-06,1.7733571555655914e-10,1.5812112092971802
3452.779095723992,-24.33678436279297,-57.78571319580078,0.5967289209365845,6.549961099461396e-05,-0.0005192119925374557,-0.00020972226942101178,2.06758975982666,1.1694431805153727e-06,5.225122094998369e-06,9.8100004196167,-2.7598487122304505e-06,2.407254839909001e-07,7.671243848483833e-12,1.5812112092971802
3452.8790957254823,-24.322444915771484,-57.785526275634766,0.6060583591461182,0.4935784934328271,-0.0005192095928169705,-0.00020961507047860133,2.0682544708251953,4.786746025085449,0.05727304145693779,10.067758560180664,0.0006992724956944585,-0.03677710145711899,0.01252740528434515,1.5813740491867065
3452.9790957269724,-24.25840187072754,-57.78450393676758,0.6103180050849915,0.6882155045513398,-0.0005192002339070823,-0.00020907017965988005,2.0691845417022705,2.2077558040618896,0.03213023766875267,9.601434707641602,-0.0001733261888148263,-0.001399950822815299,-0.01175743155181408,1.5814484357833862
3453.0790957284626,-24.18248176574707,-57.78337860107422,0.6246899962425232,0.8228437470768544,-0.0005191876867971209,-0.0002083815455838748,2.0689921379089355,1.4256305694580078,-0.059988293796777725,9.77694320678711,-1.1253077900619246e-05,0.005339861381798983,-0.01229245774447918,1.581699252128601
3453.1790957299527,-24.08564567565918,-57.782005310058594,0.6526656150817871,1.0913040209973233,-0.0005191709915988919,-0.0002075107898636242,2.0689761638641357,2.64915132522583,-0.019595833495259285,9.843664169311523,-5.491193860507337e-06,-0.001714924001134932,-0.00615893118083477,1.582187533378601
3453.279095731443,-23.96151351928711,-57.780174255371094,0.6776348352432251,1.332671002151276,-0.0005191506625382161,-0.00020639846799444655,2.0690720081329346,2.2351558208465576,-0.06333022564649582,9.773616790771484,-4.181303665973246e-05,0.0009083690238185227,-0.009622806683182716,1.5826232433319092
3453.379095732933,-23.814208984375,-57.77791213989258,0.6981763243675232,1.574629003017144,-0.0005191271452774692,-0.0002050750221448293,2.0690810680389404,2.4012856483459473,-0.041146568953990936,9.79953384399414,-7.728304626652971e-05,0.0008497348171658814,-0.008511447347700596,1.582981824874878
