sim_time,gt_x,gt_y,gt_yaw,vel,gps_lat,gps_lon,gps_alt,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,compass
5305.864637493854,-7.966955184936523,66.28334045410156,-179.92672729492188,0.0034863337248287676,0.0005956603338142776,-8.058372817402024e-05,2.0679500102996826,-3552.872802734375,26517.392578125,-817.6766967773438,-3.585942249628715e-05,7.72134808357805e-06,-8.52539372431238e-10,4.713667869567871
5305.9646374953445,-7.966954708099365,66.28334045410156,-179.92672729492188,0.0016657293425611556,0.0005956601966873925,-8.058373674445055e-05,2.06770658493042,1.342313044006005e-05,0.005031401291489601,9.82773494720459,-2.385267725912854e-05,5.928841801505769e-06,2.277812487239128e-11,4.713667869567871
5306.064637496835,-7.966954708099365,66.28334045410156,-179.92672729492188,0.000574962722425187,0.0005956601966873925,-8.058373674445055e-05,2.067606210708618,7.024033493507886e-06,3.138368629151955e-05,9.8203125,-1.018715283862548e-05,3.259840923419688e-06,1.501909985268668e-10,4.713667869567871
5306.164637498325,-7.966954708099365,66.28334045410156,-179.92672729492188,8.735231213404596e-05,0.0005956601966873925,-8.058374531488087e-05,2.0675790309906006,-0.0006226592813618481,1.1254544006078504e-05,9.814765930175781,-6.395397122105351e-06,1.2817004062526394e-06,1.4993861707779388e-10,4.713667869567871
5306.264637499815,-7.966954708099365,66.28334045410156,-179.92672729492188,6.884696764635966e-05,0.0005956601966873925,-8.058374531488087e-05,2.067582130432129,2.339184220545576e-06,1.0451575690240134e-05,9.811250686645508,-2.6360287392890314e-06,5.844693760082009e-07,1.513013048182188e-10,4.713667869567871
5306.364637501305,-7.966954708099365,66.28334045410156,-179.92672729492188,6.877043862138481e-05,0.0005956601966873925,-8.058374531488087e-05,2.067589521408081,2.3388859062833944e-06,1.0450243280502036e-05,9.8100004196167,-2.358115580136655e-06,4.6221776983657037e-07,1.3265080700541887e-10,4.713667869567871
5306.464637502795,-7.981374740600586,66.28327941894531,-179.92112731933594,0.5010411823871114,0.0005956590996723103,-8.069153561698507e-05,2.0682590007781982,4.809774875640869,0.04111010581254959,10.069563865661621,0.0005568763590417802,-0.03766097128391266,0.006885837763547897,4.713765621185303
5306.564637504285,-8.049117088317871,66.28292846679688,-179.91790771484375,0.7290974837411253,0.0005956557400636175,-8.126657720957342e-05,2.0692827701568604,2.4249932765960693,0.05189499258995056,9.584431648254395,0.00019143667304888368,-0.0018376889638602734,0.014103950932621956,4.713821887969971
5306.664637505775,-8.128376960754395,66.28251647949219,-179.90965270996094,0.8445318336919401,0.0005956505978054165,-8.198698187077828e-05,2.069037914276123,1.2014960050582886,0.07839562743902206,9.761863708496094,-8.157850243151188e-05,0.007220725994557142,0.016986817121505737,4.713965892791748
5306.764637507265,-8.224918365478516,66.28202056884766,-179.89845275878906,1.062460559849438,0.0005956443585321327,-8.285966593786583e-05,2.0688843727111816,2.1148500442504883,0.0740237683057785,9.834423065185547,3.302343611721881e-05,0.001305173966102302,0.015982799232006073,4.714161396026611
