sim_time,gt_x,gt_y,gt_yaw,vel,gps_lat,gps_lon,gps_alt,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,compass
69.91284591538715,109.91348266601562,-6.925446510314941,-89.6092529296875,1.6880549192428609,-7.122378123073591e-05,0.0009878260156543264,2.0495946407318115,0.002772729843854904,0.03998202085494995,37.641876220703125,1.8710122162701737e-07,9.717066262737717e-08,-1.079667466541423e-10,0.006818489637225866
70.01656020359951,109.91349029541016,-6.92551851272583,-89.6092529296875,0.15428334082497985,-7.12200230970425e-05,0.0009878228617359705,1.990907907485962,0.279102623462677,0.08075959980487823,14.475543022155762,0.004421137273311615,-0.006861643400043249,-3.2589246075076517e-06,0.006818489637225866
70.11715636236477,109.91346740722656,-6.925572395324707,-89.60926055908203,0.29998048260215193,-7.121725056283534e-05,0.0009878214219036772,2.0178427696228027,0.05696146935224533,0.04202481359243393,9.793091773986816,-0.0008836881606839597,0.0007795871351845562,-1.2536844451460638e-08,0.006818489637225866
70.21724544113385,109.91341400146484,-6.925528526306152,-89.6092529296875,0.2154866630085362,-7.121957743466605e-05,0.0009878228617359703,2.043973445892334,0.004624638706445694,-0.038788843899965286,8.695005416870117,-0.0009331724140793085,0.0016923834336921573,3.5882601423509186e-07,0.006818489637225866
70.3171386171307,109.91338348388672,-6.925486087799072,-89.6092529296875,0.11016822673006872,-7.122173289789048e-05,0.0009878238901876082,2.059577703475952,-0.0074433982372283936,0.2006886601448059,8.89123821258545,-0.0005281277117319405,0.0011228604707866907,1.9504568626871333e-07,0.006818489637225866
70.4152903475042,109.91336822509766,-6.92546272277832,-89.6092529296875,0.04228458438675291,-7.1222941328565e-05,0.0009878243015682636,2.0664494037628174,-0.015035241842269897,-0.07958444207906723,9.280004501342773,-0.0002640836755745113,0.0005623255856335163,8.541555729379979e-08,0.006818489637225866
70.51509840061772,109.91340637207031,-6.936953544616699,-89.61053466796875,0.47608347480337443,-7.130872276559637e-05,0.000987824918639248,2.069171667098999,10.74917984008789,-0.1929473876953125,9.963961601257324,-0.0004402957856655121,-0.038360729813575745,-0.0008585861069150269,0.0068009840324521065
70.62730549855041,109.91388702392578,-7.024434566497803,-89.62420654296875,0.9120774065303419,-7.204645683675462e-05,0.0009878271126694247,2.0707616806030273,2.6603951454162598,-0.057355403900146484,9.595794677734375,-4.184059798717499e-05,-0.0060870461165905,0.008643193170428276,0.006560084410011768
70.72733941974002,109.91438293457031,-7.128481388092041,-89.63134765625,1.151983439522942,-7.29828620530646e-05,0.0009878304722781288,2.070305347442627,2.485424518585205,-0.055908918380737305,9.801008224487305,5.789450369775295e-05,0.0038052559830248356,0.007714483421295881,0.006431622430682182
70.82537328006583,109.91497802734375,-7.255404949188232,-89.63947296142578,1.4119088557181172,-7.412899426963382e-05,0.000987834586084706,2.0697975158691406,2.4487836360931396,0.14465689659118652,9.825631141662598,5.577155388891697e-05,0.003160885302349925,0.0065714893862605095,0.006281592417508364
70.92520600763964,109.91567993164062,-7.409657001495361,-89.64861297607422,1.6586571831066426,-7.552004367333915e-05,0.0009878395226525993,2.069446563720703,2.4951281547546387,-0.015249252319335938,9.819257736206055,7.16005451977253e-05,0.0023739072494208813,0.005594281945377588,0.006127890665084124
71.02601296102512,109.91654205322266,-7.590137004852295,-89.65841674804688,1.8998210282341323,-7.714522866284323e-05,0.0009878456247990218,2.06925892829895,2.3925158977508545,-0.1342175006866455,9.775622367858887,3.686617128551006e-05,0.0018231786089017987,0.005634716711938381,0.005960240960121155
71.12459919063258,109.91746520996094,-7.790493488311768,-89.66841888427734,2.140299455104603,-7.894737589750898e-05,0.0009878524811433164,2.069195032119751,2.3321995735168457,-0.053452491760253906,9.796000480651855,5.249556852504611e-05,0.0009467127383686602,0.003741396125406027,0.00578773720189929
71.22356642151135,109.91850280761719,-8.014513969421387,-89.67797088623047,2.3672315593287485,-8.096211265615947e-05,0.0009878602288123704,2.069150447845459,2.2370705604553223,0.06749510765075684,9.800829887390137,5.388038698583841e-05,0.0010330332443118095,0.0028310564812272787,0.005609931889921427
71.32494710871833,109.91968536376953,-8.266487121582031,-89.68737030029297,2.5862382660907928,-8.322853724189553e-05,0.0009878693477502827,2.0690882205963135,2.0354387760162354,-0.05103898048400879,9.845975875854492,2.1293992176651955e-05,0.001199402380734682,0.0015184268122538924,0.005448227748274803
71.42353200094658,109.92090606689453,-8.533890724182129,-89.69649505615234,2.8210381807264557,-8.563185731106668e-05,0.0009878788780688548,2.069094657897949,2.355863332748413,0.06758546829223633,9.80954360961914,5.741632776334882e-06,-0.0002877215447369963,-0.0010308261262252927,0.005304098129272461
71.52308806890505,109.92225646972656,-8.826942443847656,-89.70462036132812,3.0490448609203944,-8.826519915948499e-05,0.0009878897110928429,2.0691003799438477,2.3552539348602295,-0.05207490921020508,9.765137672424316,-3.249630026402883e-05,-1.646085365791805e-06,-0.00142321502789855,0.005144367925822735
71.62155890857684,109.92366027832031,-9.13916015625,-89.71206665039062,3.2773914732411913,-9.10709352137066e-05,0.0009879012297512632,2.0691094398498535,2.370833396911621,0.028157711029052734,9.811334609985352,-1.8641396309249103e-05,-0.00018684266251511872,-0.001288273255340755,0.005027168430387974
71.71940906179952,109.9251708984375,-9.472244262695312,-89.71859741210938,3.515473314390666,-9.406345522623187e-05,0.0009879137768613285,2.069138765335083,2.490875482559204,-0.05213594436645508,9.808408737182617,0.00010414019925519824,-0.0007252373034134507,-0.0009153891587629914,0.004919302184134722
71.81957818494993,109.92665100097656,-9.83819580078125,-89.73218536376953,3.774546745769644,-9.735033523838539e-05,0.0009879259811541934,2.06919002532959,2.6419479846954346,-0.05282998085021973,9.82773494720459,-0.0012668576091527939,-0.0012649057898670435,-0.005222082603722811,0.0046834335662424564
71.91757351366687,109.9277114868164,-10.222217559814453,-89.7624740600586,4.045237590945134,-0.00010079881928457483,0.0009879313291028136,2.0692734718322754,2.868499994277954,-0.012681245803833008,9.800445556640625,9.66900261119008e-05,-0.001669850549660623,-0.005322757177054882,0.004128795582801104
72.0163553703751,109.92872619628906,-10.637158393859863,-89.79107666015625,4.336067371051918,-0.00010452457389234275,0.000987935580036365,2.0693695545196533,3.019545316696167,-0.2115941047668457,9.803204536437988,0.0002416917122900486,-0.0018809476168826222,-0.004773460794240236,0.0036376153584569693
72.11628774294513,109.92974090576172,-11.086780548095703,-89.81626892089844,4.6397456989523596,-0.00010856215503672259,0.000987940310914029,2.0694572925567627,2.9979026317596436,0.23002982139587402,9.85654067993164,0.00023297721054404974,-0.0014676885912194848,-0.0040039480663836,0.003201875602826476
72.22934274302679,109.93087005615234,-11.63206958770752,-89.83934783935547,4.983799584555527,-0.00011346041307514157,0.0009879464816240201,2.0695250034332275,3.103070020675659,-0.008876562118530273,9.787073135375977,0.00014994374942034483,-0.000673330039717257,-0.0031538319308310747,0.0028049631509929895
72.32813908552635,109.93193054199219,-12.1401948928833,-89.85455322265625,5.307370185978885,-0.00011802618126945698,0.0009879534065318743,2.0696768760681152,2.9085817337036133,0.07257723808288574,9.77638053894043,7.672328501939774e-05,-0.00386673747561872,-0.0025897955056279898,0.0025371843948960304
72.42750877721119,109.93303680419922,-12.675373077392578,-89.87161254882812,5.457599763380223,-0.00012284309735374814,0.0009879606056935142,2.069464921951294,0.7392013669013977,-0.04166460037231445,9.755325317382812,-0.00019181380048394203,0.006301334593445063,-0.026391414925456047,0.0022375863045454025
72.52463951634127,109.93413543701172,-13.208074569702148,-89.8767318725586,5.580313676926555,-0.00012764495519197424,0.0009879694503777813,2.0689995288848877,1.3466382026672363,0.03720700740814209,9.835824012756348,-0.0003375154919922352,0.001897887559607625,-0.021867258474230766,0.002128368942067027
72.62396267821896,109.9352798461914,-13.766727447509766,-89.88180541992188,5.699768464527642,-0.00013267249817170763,0.0009879789806964895,2.0687625408172607,0.7430214881896973,0.19856661558151245,9.794929504394531,-3.9635051507502794e-05,0.0007692253566347063,-0.020342227071523666,0.0020716022700071335
72.7227209538396,109.93643188476562,-14.329160690307617,-89.8853759765625,5.716371195655503,-0.0001377371511147086,0.0009879889909593042,2.0684399604797363,-0.38803479075431824,-0.03922104835510254,9.782984733581543,-0.0002971487119793892,0.00474159000441432,-0.02633436769247055,0.0019834081176668406
72.82146479396033,109.9377212524414,-14.885408401489258,-89.8818588256836,5.605527049662567,-0.0001427539639156864,0.0009880000982372054,2.067887544631958,-1.3574681282043457,0.12332689762115479,9.820310592651367,0.0015522269532084465,0.007548565976321697,-0.02137085795402527,0.0020716022700071335
72.91980039721238,109.93962860107422,-15.425333976745605,-89.84901428222656,5.451272182233616,-0.00014762372527330438,0.0009880210786508315,2.0673482418060303,-1.6271252632141113,0.0855252742767334,9.831276893615723,0.0002906220033764839,0.004693574737757444,-0.02066493034362793,0.0026294756680727005
73.01880613734829,109.94187927246094,-15.955062866210938,-89.80968475341797,5.331902095084972,-0.00015239316974407496,0.0009880477498301896,2.067075252532959,-1.052093505859375,0.04461801052093506,9.843070030212402,-5.312392022460699e-05,-0.0018453450175002217,-0.02141641639173031,0.0033296358305960894
73.13055166063714,109.94473266601562,-16.547395706176758,-89.76783752441406,5.352377930005043,-0.0001577089620066201,0.000988080386029081,2.0672993659973145,0.6616036295890808,-0.041817545890808105,9.846810340881348,-0.00013993959873914719,-0.01152319647371769,-0.017972193658351898,0.004041249398142099
73.22953277660417,109.94755554199219,-17.08171272277832,-89.73738861083984,5.472592983208877,-0.00016249283908204224,0.0009881109653246784,2.0678467750549316,0.2717305123806,0.03939169645309448,9.689330101013184,-0.00021948851644992828,-0.011692875996232033,-0.021946784108877182,0.004580487962812185
73.32830144112813,109.95040893554688,-17.619890213012695,-89.70215606689453,5.542231648237213,-0.00016732429918657783,0.0009881425730719233,2.067998170852661,2.087847948074341,0.6695759296417236,9.954065322875977,-0.00014408770948648453,-0.011767938733100891,0.009485051967203617,0.005201977677643299
73.42833099534619,109.953857421875,-18.21933364868164,-89.69055938720703,6.339588380708343,-0.0001726560495903708,0.0009881752092708394,2.069673776626587,6.5841217041015625,0.004897594451904297,9.679458618164062,-0.0003301389515399933,-0.03433600068092346,0.0016684085130691528,0.005404289811849594
73.52827922740835,109.95750427246094,-18.87002944946289,-89.6852798461914,6.598025189680764,-0.00017848481638904046,0.0009882093538655255,2.0702381134033203,0.5337806344032288,0.03726038336753845,9.560792922973633,-0.00020977016538381577,0.005625927820801735,7.146722782636061e-05,0.005491814576089382
73.62809903288144,109.96119689941406,-19.51034927368164,-89.69158172607422,6.278462463545417,-0.00018428835184086025,0.0009882416472472729,2.0687549114227295,-3.971647262573242,0.10154962539672852,9.781022071838379,0.00020449981093406677,0.03306375443935394,-0.026184674352407455,0.005371100269258022
73.72785219570505,109.96367645263672,-20.109310150146484,-89.74821472167969,5.832179311045575,-0.00018973083220433438,0.0009882626962244348,2.066934108734131,-4.992453575134277,-1.742114543914795,9.855582237243652,-0.015385190024971962,0.025580354034900665,-0.06582415103912354,0.00438095023855567
